COMMODITY,COUNTRY,UNIT,QUANTITY,VALUE (US$ million)
SUGAR,CYPRUS,TON,2,0
SUGAR,CZECH REPUBLIC,TON,8959,5.65
SUGAR,DENMARK,TON,271,0.19
SUGAR,DJIBOUTI,TON,283295,96.51
SUGAR,DOMINIC REP,TON,13,0.02
SUGAR,ECUADOR,TON,2,0
SUGAR,EGYPT A RP,TON,7,0.01
SUGAR,EQUTL GUINEA,TON,135,0.05
SUGAR,ETHIOPIA,TON,14832,5.16
SUGAR,FIJI IS,TON,9,0.01
SUGAR,FR POLYNESIA,TON,25,0.01
SUGAR,FRANCE,TON,548,0.33
SUGAR,GABON,TON,4,0
SUGAR,GAMBIA,TON,2425,0.78
SUGAR,GEORGIA,TON,2002,0.74
SUGAR,GERMANY,TON,1392,1.1
SUGAR,GHANA,TON,7613,2.64
SUGAR,GREECE,TON,538,0.21
SUGAR,GRENADA,TON,1,0
SUGAR,GUADELOUPE,TON,11,0.03
SUGAR,GUATEMALA,TON,0,0
SUGAR,GUINEA,TON,2438,0.93
SUGAR,GUINEA BISSAU,TON,338,0.11
SUGAR,GUYANA,TON,3,0.01
SUGAR,HONG KONG,TON,232,0.17
SUGAR,HUNGARY,TON,0,0
SUGAR,INDONESIA,TON,6003,2.05
SUGAR,IRAN,TON,930449,307.76
SUGAR,IRAQ,TON,407,0.26
SUGAR,IRELAND,TON,16,0.02
SUGAR,ISRAEL,TON,8215,3.29
SUGAR,ITALY,TON,7823,5.05
SUGAR,JAMAICA,TON,0,0
SUGAR,JAPAN,TON,6,0.01
SUGAR,JORDAN,TON,38691,13.17
SUGAR,KAZAKHSTAN,TON,0,0
SUGAR,KENYA,TON,87578,30.2
SUGAR,KOREA RP,TON,861,0.47
SUGAR,KUWAIT,TON,36546,12.91
SUGAR,KYRGHYZSTAN,TON,0,0
SUGAR,LATVIA,TON,0,0
SUGAR,LEBANON,TON,864,0.32
SUGAR,LIBERIA,TON,763,0.3
SUGAR,MACEDONIA,TON,0,0
SUGAR,MADAGASCAR,TON,23325,7.76
SUGAR,MALAWI,TON,12,0.02
SUGAR,MALAYSIA,TON,342675,109.6
SUGAR,MALDIVES,TON,1174,0.52
SUGAR,MAURITANIA,TON,4,0
SUGAR,MAURITIUS,TON,25,0.05
SUGAR,MEXICO,TON,0,0
SUGAR,MICRONESIA,TON,160,0.08
SUGAR,MOLDOVA,TON,0,0
SUGAR,MONGOLIA,TON,0,0
SUGAR,MONTENEGRO,TON,2376,0.8
SUGAR,MOROCCO,TON,24,0.02
SUGAR,MOZAMBIQUE,TON,869,0.29
SUGAR,MYANMAR,TON,9558,3.31
SUGAR,NEPAL,TON,35946,13.7
SUGAR,NETHERLAND,TON,3249,2.05
SUGAR,NETHERLANDANTIL,TON,0,0
SUGAR,NEW ZEALAND,TON,408,0.32
SUGAR,NIGER,TON,130,0.04
SUGAR,NIGERIA,TON,260,0.22
SUGAR,NORWAY,TON,54,0.05
SUGAR,OMAN,TON,10347,3.96
SUGAR,PAKISTAN IR,TON,118124,39.47
SUGAR,PAPUA N GNA,TON,0,0
SUGAR,PERU,TON,195,0.11
SUGAR,PHILIPPINES,TON,47,0.04
SUGAR,POLAND,TON,7,0.01
SUGAR,PORTUGAL,TON,1,0
SUGAR,QATAR,TON,37719,13.52
SUGAR,REUNION,TON,0,0
SUGAR,RUSSIA,TON,300,0.16
SUGAR,RWANDA,TON,10118,3.33
SUGAR,SAMOA,TON,5,0.01
SUGAR,SAUDI ARAB,TON,185366,61.55
SUGAR,SENEGAL,TON,2,0
SUGAR,SERBIA,TON,0,0
SUGAR,SEYCHELLES,TON,29,0.02
SUGAR,SIERRA LEONE,TON,262,0.09
SUGAR,SINGAPORE,TON,18766,6.78
SUGAR,SLOVENIA,TON,0,0
SUGAR,SOMALIA,TON,727373,241.01
SUGAR,SOUTH AFRICA,TON,21689,7.57
SUGAR,SOUTH SUDAN,TON,11716,3.88
SUGAR,SPAIN,TON,2437,1.54
SUGAR,SRI LANKA DSR,TON,466683,154.06
SUGAR,SUDAN,TON,838688,294.49
SUGAR,SURINAME,TON,0,0
SUGAR,SWAZILAND,TON,270,0.09
SUGAR,SWEDEN,TON,1,0.01
SUGAR,SWITZERLAND,TON,10,0.02
SUGAR,SYRIA,TON,61618,20.06
SUGAR,TAIWAN,TON,6716,2.47
SUGAR,TANZANIA REP,TON,89044,30.9
SUGAR,THAILAND,TON,15189,5.77
SUGAR,TIMOR-LESTE,TON,10478,3.49
SUGAR,TOGO,TON,11904,3.63
SUGAR,TRINIDAD,TON,0,0
SUGAR,TUNISIA,TON,0,0
SUGAR,TURKEY,TON,7665,2.66
SUGAR,TURKMENISTAN,TON,6993,2.29
SUGAR,U ARAB EMTS,TON,98309,35.22
SUGAR,U K,TON,1182,1.43
SUGAR,U S A,TON,20943,13.87
SUGAR,UGANDA,TON,38353,12.94
SUGAR,UKRAINE,TON,57,0.04
SUGAR,UNSPECIFIED,TON,270,0.1
SUGAR,URUGUAY,TON,0,0
SUGAR,UZBEKISTAN,TON,0,0
SUGAR,VIETNAM SOC REP,TON,2692,1.71
SUGAR,YEMEN REPUBLC,TON,221432,69.27
SUGAR,ZAMBIA,TON,35,0.04
SUGAR,ZIMBABWE,TON,1,0
MOLLASES,ANGOLA,TON,3,0
MOLLASES,AUSTRALIA,TON,59,0.04
MOLLASES,BAHARAIN IS,TON,21,0.01
MOLLASES,BHUTAN,TON,329,0.07
MOLLASES,BURUNDI,TON,0,0
MOLLASES,CANADA,TON,130,0.15
MOLLASES,CHINA P RP,TON,137,0.05
MOLLASES,EGYPT A RP,TON,9571,1.29
MOLLASES,FRANCE,TON,0,0
MOLLASES,GEORGIA,TON,0,0
MOLLASES,GERMANY,TON,839,0.19
MOLLASES,GUINEA,TON,0,0
MOLLASES,HONG KONG,TON,4,0.01
MOLLASES,ISRAEL,TON,151,0.02
MOLLASES,ITALY,TON,37900,4.92
MOLLASES,JAPAN,TON,0,0
MOLLASES,KOREA RP,TON,180381,21.82
MOLLASES,KUWAIT,TON,226,0.06
MOLLASES,LEBANON,TON,250,0.04
MOLLASES,MADAGASCAR,TON,24,0.01
MOLLASES,MALAYSIA,TON,1,0
MOLLASES,NEPAL,TON,1472,0.13
MOLLASES,NETHERLAND,TON,141464,17.25
MOLLASES,NEW ZEALAND,TON,439,0.09
MOLLASES,NIGERIA,TON,1,0
MOLLASES,OMAN,TON,4659,0.65
MOLLASES,PHILIPPINES,TON,45457,5.38
MOLLASES,QATAR,TON,687,0.16
MOLLASES,SAUDI ARAB,TON,30550,3.42
MOLLASES,SERBIA,TON,0,0
MOLLASES,SIERRA LEONE,TON,0,0
MOLLASES,SPAIN,TON,7000,0.79
MOLLASES,SRI LANKA DSR,TON,0,0
MOLLASES,SURINAME,TON,0,0
MOLLASES,SWEDEN,TON,1,0
MOLLASES,TURKEY,TON,19650,2.67
MOLLASES,U ARAB EMTS,TON,200,0.04
MOLLASES,U K,TON,83876,9.87
MOLLASES,U S A,TON,2620,0.65
MOLLASES,UNSPECIFIED,TON,14,0.01
MOLLASES,VIETNAM SOC REP,TON,25500,3.2
FRUITS / VEGETABLE SEEDS,AFGHANISTAN,KGS,3347733,3.23
FRUITS / VEGETABLE SEEDS,ALGERIA,KGS,2218,0.01
FRUITS / VEGETABLE SEEDS,AUSTRALIA,KGS,22297,0.11
FRUITS / VEGETABLE SEEDS,AZERBAIJAN,KGS,260,0.01
FRUITS / VEGETABLE SEEDS,BAHARAIN IS,KGS,4701,0.04
FRUITS / VEGETABLE SEEDS,BANGLADESH PR,KGS,7051803,11.13
FRUITS / VEGETABLE SEEDS,BHUTAN,KGS,639,0.04
FRUITS / VEGETABLE SEEDS,BRAZIL,KGS,2160,0.05
FRUITS / VEGETABLE SEEDS,BURKINA FASO,KGS,50,0.03
FRUITS / VEGETABLE SEEDS,C AFRI REP,KGS,300,0
FRUITS / VEGETABLE SEEDS,CAMBODIA,KGS,0,0
FRUITS / VEGETABLE SEEDS,CAMEROON,KGS,185,0.12
FRUITS / VEGETABLE SEEDS,CANADA,KGS,4042,0.08
FRUITS / VEGETABLE SEEDS,CHILE,KGS,215,0.17
FRUITS / VEGETABLE SEEDS,CHINA P RP,KGS,50634,1.19
FRUITS / VEGETABLE SEEDS,COLOMBIA,KGS,7500,0.31
FRUITS / VEGETABLE SEEDS,COSTA RICA,KGS,2200,0.03
FRUITS / VEGETABLE SEEDS,CYPRUS,KGS,252,0.01
FRUITS / VEGETABLE SEEDS,CZECH REPUBLIC,KGS,861,0.18
FRUITS / VEGETABLE SEEDS,DOMINIC REP,KGS,324,0.01
FRUITS / VEGETABLE SEEDS,EGYPT A RP,KGS,256082,0.81
FRUITS / VEGETABLE SEEDS,ERITREA,KGS,20110,0.06
FRUITS / VEGETABLE SEEDS,ETHIOPIA,KGS,876,0.01
FRUITS / VEGETABLE SEEDS,FRANCE,KGS,39358,2.41
FRUITS / VEGETABLE SEEDS,GAMBIA,KGS,3400,0.04
FRUITS / VEGETABLE SEEDS,GERMANY,KGS,41633,0.53
FRUITS / VEGETABLE SEEDS,GHANA,KGS,10036,0.05
FRUITS / VEGETABLE SEEDS,GUATEMALA,KGS,48038,0.07
FRUITS / VEGETABLE SEEDS,GUINEA,KGS,753,0
FRUITS / VEGETABLE SEEDS,GUYANA,KGS,200,0
FRUITS / VEGETABLE SEEDS,HONDURAS,KGS,3326,0.1
FRUITS / VEGETABLE SEEDS,HONG KONG,KGS,26315,0.13
FRUITS / VEGETABLE SEEDS,HUNGARY,KGS,4955,0.1
FRUITS / VEGETABLE SEEDS,INDONESIA,KGS,5507,0.61
FRUITS / VEGETABLE SEEDS,IRAN,KGS,922660,3.99
FRUITS / VEGETABLE SEEDS,IRAQ,KGS,117073,0.31
FRUITS / VEGETABLE SEEDS,ISRAEL,KGS,4643,0.61
FRUITS / VEGETABLE SEEDS,ITALY,KGS,27956,0.91
FRUITS / VEGETABLE SEEDS,JAPAN,KGS,146668,3.96
FRUITS / VEGETABLE SEEDS,JORDAN,KGS,36057,0.81
FRUITS / VEGETABLE SEEDS,KAZAKHSTAN,KGS,100,0
FRUITS / VEGETABLE SEEDS,KENYA,KGS,62059,1.88
FRUITS / VEGETABLE SEEDS,KOREA DP RP,KGS,25,0.01
FRUITS / VEGETABLE SEEDS,KOREA RP,KGS,683391,3.38
FRUITS / VEGETABLE SEEDS,KUWAIT,KGS,2825,0.11
FRUITS / VEGETABLE SEEDS,KYRGHYZSTAN,KGS,1000,0
FRUITS / VEGETABLE SEEDS,LEBANON,KGS,976,0.03
FRUITS / VEGETABLE SEEDS,LIBYA,KGS,475,0.01
FRUITS / VEGETABLE SEEDS,LITHUANIA,KGS,175,0
FRUITS / VEGETABLE SEEDS,MACAO,KGS,2,0
FRUITS / VEGETABLE SEEDS,MADAGASCAR,KGS,5,0
FRUITS / VEGETABLE SEEDS,MALAWI,KGS,80,0
FRUITS / VEGETABLE SEEDS,MALAYSIA,KGS,212649,2.02
FRUITS / VEGETABLE SEEDS,MALDIVES,KGS,542,0
FRUITS / VEGETABLE SEEDS,MALI,KGS,790,0.03
FRUITS / VEGETABLE SEEDS,MAURITIUS,KGS,14022,0.14
FRUITS / VEGETABLE SEEDS,MOROCCO,KGS,13723,0.03
FRUITS / VEGETABLE SEEDS,MYANMAR,KGS,17827,0.85
FRUITS / VEGETABLE SEEDS,NAMIBIA,KGS,880,0.02
FRUITS / VEGETABLE SEEDS,NEPAL,KGS,949386,1.46
FRUITS / VEGETABLE SEEDS,NETHERLAND,KGS,202573,21.52
FRUITS / VEGETABLE SEEDS,NEW ZEALAND,KGS,256,0.01
FRUITS / VEGETABLE SEEDS,NICARAGUA,KGS,1100,0.04
FRUITS / VEGETABLE SEEDS,NIGERIA,KGS,1814,0.03
FRUITS / VEGETABLE SEEDS,NORWAY,KGS,1,0
FRUITS / VEGETABLE SEEDS,OMAN,KGS,27800,0.75
FRUITS / VEGETABLE SEEDS,PAKISTAN IR,KGS,1617215,4.57
FRUITS / VEGETABLE SEEDS,PANAMA REPUBLIC,KGS,80,0
FRUITS / VEGETABLE SEEDS,PERU,KGS,20,0.02
FRUITS / VEGETABLE SEEDS,PHILIPPINES,KGS,35936,1.63
FRUITS / VEGETABLE SEEDS,POLAND,KGS,7499,0.15
FRUITS / VEGETABLE SEEDS,QATAR,KGS,5808,0.05
FRUITS / VEGETABLE SEEDS,ROMANIA,KGS,32,0.01
FRUITS / VEGETABLE SEEDS,RUSSIA,KGS,2889,0.26
FRUITS / VEGETABLE SEEDS,RWANDA,KGS,198,0.11
FRUITS / VEGETABLE SEEDS,SAUDI ARAB,KGS,220023,0.81
FRUITS / VEGETABLE SEEDS,SENEGAL,KGS,1689,0.09
FRUITS / VEGETABLE SEEDS,SINGAPORE,KGS,19116,1.56
FRUITS / VEGETABLE SEEDS,SOMALIA,KGS,202,0
FRUITS / VEGETABLE SEEDS,SOUTH AFRICA,KGS,24706,0.09
FRUITS / VEGETABLE SEEDS,SOUTH SUDAN,KGS,9000,0.07
FRUITS / VEGETABLE SEEDS,SPAIN,KGS,17522,0.87
FRUITS / VEGETABLE SEEDS,SRI LANKA DSR,KGS,81605,1.05
FRUITS / VEGETABLE SEEDS,SUDAN,KGS,34728,0.28
FRUITS / VEGETABLE SEEDS,SURINAME,KGS,66,0.01
FRUITS / VEGETABLE SEEDS,SYRIA,KGS,30259,0.16
FRUITS / VEGETABLE SEEDS,TAIWAN,KGS,136776,1.12
FRUITS / VEGETABLE SEEDS,TANZANIA REP,KGS,13964,0.67
FRUITS / VEGETABLE SEEDS,THAILAND,KGS,272477,7.43
FRUITS / VEGETABLE SEEDS,TOGO,KGS,44,0.03
FRUITS / VEGETABLE SEEDS,TRINIDAD,KGS,18,0.02
FRUITS / VEGETABLE SEEDS,TURKEY,KGS,180209,0.57
FRUITS / VEGETABLE SEEDS,U ARAB EMTS,KGS,749038,1.39
FRUITS / VEGETABLE SEEDS,U K,KGS,24989,0.86
FRUITS / VEGETABLE SEEDS,U S A,KGS,857705,18.19
FRUITS / VEGETABLE SEEDS,UGANDA,KGS,30923,0.91
FRUITS / VEGETABLE SEEDS,UKRAINE,KGS,0,0
FRUITS / VEGETABLE SEEDS,VIETNAM SOC REP,KGS,277852,1.38
FRUITS / VEGETABLE SEEDS,YEMEN REPUBLC,KGS,157962,0.22
FRUITS / VEGETABLE SEEDS,ZAMBIA,KGS,194,0.06
FRUITS / VEGETABLE SEEDS,ZIMBABWE,KGS,2453,0.07
FRESH FRUITS,AFGHANISTAN,TON,8521,9.01
FRESH FRUITS,ALBANIA,TON,19,0.03
FRESH FRUITS,ALGERIA,TON,109,0.15
FRESH FRUITS,ANGOLA,TON,1,0.01
FRESH FRUITS,ANTARTICA,TON,1,0
FRESH FRUITS,ARGENTINA,TON,3,0.02
FRESH FRUITS,AUSTRALIA,TON,434,1.33
FRESH FRUITS,AUSTRIA,TON,240,0.7
FRESH FRUITS,AZERBAIJAN,TON,20,0.01
FRESH FRUITS,BAHARAIN IS,TON,7837,7.22
FRESH FRUITS,BANGLADESH PR,TON,176635,83.04
FRESH FRUITS,BARBADOS,TON,37,0.06
FRESH FRUITS,BELARUS,TON,357,0.43
FRESH FRUITS,BELGIUM,TON,510,1.95
FRESH FRUITS,BELIZE,TON,0,0
FRESH FRUITS,BENIN,TON,0,0
FRESH FRUITS,BHUTAN,TON,14,0.08
FRESH FRUITS,BOLIVIA,TON,0,0
FRESH FRUITS,BOSNIA-HRZGOVIN,TON,1,0
FRESH FRUITS,BOTSWANA,TON,3,0
FRESH FRUITS,BRAZIL,TON,527,0.68
FRESH FRUITS,BRUNEI,TON,13,0.04
FRESH FRUITS,BULGARIA,TON,266,0.14
FRESH FRUITS,CAMBODIA,TON,29,0.09
FRESH FRUITS,CAMEROON,TON,0,0
FRESH FRUITS,CANADA,TON,3128,8.2
FRESH FRUITS,CAYMAN IS,TON,0,0
FRESH FRUITS,CHILE,TON,180,0.34
FRESH FRUITS,CHINA P RP,TON,1974,4.54
FRESH FRUITS,CONGO D. REP.,TON,18,0.09
FRESH FRUITS,CONGO P REP,TON,3,0.02
FRESH FRUITS,COSTA RICA,TON,25,0.1
FRESH FRUITS,COTE D' IVOIRE,TON,0,0
FRESH FRUITS,CROATIA,TON,385,0.54
FRESH FRUITS,CYPRUS,TON,10,0.03
FRESH FRUITS,CZECH REPUBLIC,TON,1,0
FRESH FRUITS,DENMARK,TON,1580,3.53
FRESH FRUITS,DJIBOUTI,TON,19,0.02
FRESH FRUITS,DOMINIC REP,TON,0,0
FRESH FRUITS,EGYPT A RP,TON,854,1.36
FRESH FRUITS,EL SALVADOR,TON,96,0.14
FRESH FRUITS,ETHIOPIA,TON,1,0
FRESH FRUITS,FIJI IS,TON,33,0.07
FRESH FRUITS,FINLAND,TON,1054,2.6
FRESH FRUITS,FRANCE,TON,988,2.68
FRESH FRUITS,GAMBIA,TON,0,0
FRESH FRUITS,GEORGIA,TON,71,0.03
FRESH FRUITS,GERMANY,TON,11262,23.53
FRESH FRUITS,GHANA,TON,1,0
FRESH FRUITS,GREECE,TON,259,0.49
FRESH FRUITS,GRENADA,TON,0,0
FRESH FRUITS,GUATEMALA,TON,19,0.03
FRESH FRUITS,GUINEA,TON,0,0
FRESH FRUITS,GUYANA,TON,29,0.07
FRESH FRUITS,HONDURAS,TON,95,0.13
FRESH FRUITS,HONG KONG,TON,2786,7.18
FRESH FRUITS,HUNGARY,TON,0,0
FRESH FRUITS,INDONESIA,TON,1355,2.56
FRESH FRUITS,IRAN,TON,54699,32.71
FRESH FRUITS,IRAQ,TON,13315,6.62
FRESH FRUITS,IRELAND,TON,563,1.41
FRESH FRUITS,ISRAEL,TON,93,0.11
FRESH FRUITS,ITALY,TON,839,1.28
FRESH FRUITS,JAMAICA,TON,58,0.09
FRESH FRUITS,JAPAN,TON,177,0.38
FRESH FRUITS,JORDAN,TON,81,0.14
FRESH FRUITS,KAZAKHSTAN,TON,3,0.01
FRESH FRUITS,KENYA,TON,47,0.32
FRESH FRUITS,KOREA RP,TON,48,0.11
FRESH FRUITS,KUWAIT,TON,10718,10.96
FRESH FRUITS,KYRGHYZSTAN,TON,0,0
FRESH FRUITS,LATVIA,TON,398,0.57
FRESH FRUITS,LEBANON,TON,146,0.08
FRESH FRUITS,LIBERIA,TON,0,0
FRESH FRUITS,LIBYA,TON,352,0.23
FRESH FRUITS,LITHUANIA,TON,1032,1.57
FRESH FRUITS,MACAO,TON,0,0
FRESH FRUITS,MACEDONIA,TON,14,0.02
FRESH FRUITS,MADAGASCAR,TON,4,0.02
FRESH FRUITS,MALAWI,TON,2,0.01
FRESH FRUITS,MALAYSIA,TON,10276,16.98
FRESH FRUITS,MALDIVES,TON,9217,8.32
FRESH FRUITS,MALI,TON,4,0.01
FRESH FRUITS,MALTA,TON,18,0.03
FRESH FRUITS,MAURITANIA,TON,0,0.01
FRESH FRUITS,MAURITIUS,TON,1051,1.12
FRESH FRUITS,MEXICO,TON,146,0.75
FRESH FRUITS,MOLDOVA,TON,37,0.05
FRESH FRUITS,MONACO,TON,1,0
FRESH FRUITS,MONGOLIA,TON,2,0
FRESH FRUITS,MONTENEGRO,TON,19,0.03
FRESH FRUITS,MOROCCO,TON,2992,5.19
FRESH FRUITS,MOZAMBIQUE,TON,8,0.03
FRESH FRUITS,MYANMAR,TON,155,0.24
FRESH FRUITS,NAMIBIA,TON,2,0
FRESH FRUITS,NEPAL,TON,151723,39.75
FRESH FRUITS,NETHERLAND,TON,60663,120.42
FRESH FRUITS,NETHERLANDANTIL,TON,0,0
FRESH FRUITS,NEW ZEALAND,TON,434,1.47
FRESH FRUITS,NICARAGUA,TON,57,0.08
FRESH FRUITS,NIGER,TON,0,0
FRESH FRUITS,NIGERIA,TON,111,0.23
FRESH FRUITS,NORWAY,TON,419,1.57
FRESH FRUITS,OMAN,TON,39776,30.03
FRESH FRUITS,PAKISTAN IR,TON,306,0.37
FRESH FRUITS,PANAMA REPUBLIC,TON,0,0
FRESH FRUITS,PAPUA N GNA,TON,0,0
FRESH FRUITS,PERU,TON,95,0.21
FRESH FRUITS,PHILIPPINES,TON,159,0.2
FRESH FRUITS,POLAND,TON,1268,1.79
FRESH FRUITS,PORTUGAL,TON,297,0.6
FRESH FRUITS,QATAR,TON,18581,19.14
FRESH FRUITS,REUNION,TON,7,0.03
FRESH FRUITS,ROMANIA,TON,490,0.77
FRESH FRUITS,RUSSIA,TON,25867,40.31
FRESH FRUITS,RWANDA,TON,0,0
FRESH FRUITS,SAUDI ARAB,TON,33200,34.4
FRESH FRUITS,SENEGAL,TON,115,0.17
FRESH FRUITS,SERBIA,TON,78,0.11
FRESH FRUITS,SEYCHELLES,TON,8,0.05
FRESH FRUITS,SIERRA LEONE,TON,1,0
FRESH FRUITS,SINGAPORE,TON,4190,4.85
FRESH FRUITS,SLOVENIA,TON,826,1.52
FRESH FRUITS,SOLOMON IS,TON,0,0
FRESH FRUITS,SOMALIA,TON,0,0
FRESH FRUITS,SOUTH AFRICA,TON,168,0.45
FRESH FRUITS,SOUTH SUDAN,TON,0,0
FRESH FRUITS,SPAIN,TON,1099,2.18
FRESH FRUITS,SRI LANKA DSR,TON,5868,12.43
FRESH FRUITS,SUDAN,TON,175,0.08
FRESH FRUITS,SURINAME,TON,39,0.06
FRESH FRUITS,SWEDEN,TON,269,0.56
FRESH FRUITS,SWITZERLAND,TON,647,2.38
FRESH FRUITS,TAIWAN,TON,659,1.37
FRESH FRUITS,TANZANIA REP,TON,341,0.17
FRESH FRUITS,THAILAND,TON,4863,11.32
FRESH FRUITS,TOGO,TON,3,0.03
FRESH FRUITS,TRINIDAD,TON,489,0.76
FRESH FRUITS,TUNISIA,TON,43,0.08
FRESH FRUITS,TURKEY,TON,1442,1.81
FRESH FRUITS,U ARAB EMTS,TON,121122,120.94
FRESH FRUITS,U K,TON,22752,46.16
FRESH FRUITS,U S A,TON,2827,10.46
FRESH FRUITS,UGANDA,TON,16,0.07
FRESH FRUITS,UKRAINE,TON,2392,2.77
FRESH FRUITS,UNSPECIFIED,TON,8,0
FRESH FRUITS,UZBEKISTAN,TON,38,0.02
FRESH FRUITS,VIETNAM SOC REP,TON,2426,5.4
FRESH FRUITS,YEMEN REPUBLC,TON,158,0.07
FRESH FRUITS,ZAMBIA,TON,0,0
FRESH VEGETABLES,AFGHANISTAN,TON,576,0.15
FRESH VEGETABLES,ANGOLA,TON,0,0
FRESH VEGETABLES,AUSTRALIA,TON,2468,3.86
FRESH VEGETABLES,AUSTRIA,TON,33,0.14
FRESH VEGETABLES,BAHARAIN IS,TON,23330,9.37
FRESH VEGETABLES,BANGLADESH PR,TON,295164,91.07
FRESH VEGETABLES,BELARUS,TON,28,0.01
FRESH VEGETABLES,BELGIUM,TON,605,0.93
FRESH VEGETABLES,BHUTAN,TON,29,0.02
FRESH VEGETABLES,BOSNIA-HRZGOVIN,TON,2,0
FRESH VEGETABLES,BOTSWANA,TON,2,0
FRESH VEGETABLES,BRAZIL,TON,1,0.02
FRESH VEGETABLES,BRUNEI,TON,2583,1.26
FRESH VEGETABLES,BULGARIA,TON,3,0
FRESH VEGETABLES,BURKINA FASO,TON,124,0.05
FRESH VEGETABLES,CAMEROON,TON,0,0
FRESH VEGETABLES,CANADA,TON,5995,7.65
FRESH VEGETABLES,CAYMAN IS,TON,1,0
FRESH VEGETABLES,CHILE,TON,7,0.01
FRESH VEGETABLES,CHINA P RP,TON,538,0.15
FRESH VEGETABLES,COMOROS,TON,767,0.23
FRESH VEGETABLES,CONGO D. REP.,TON,5,0.01
FRESH VEGETABLES,CONGO P REP,TON,1,0
FRESH VEGETABLES,CZECH REPUBLIC,TON,0,0
FRESH VEGETABLES,DOMINIC REP,TON,1,0
FRESH VEGETABLES,EGYPT A RP,TON,872,0.85
FRESH VEGETABLES,FIJI IS,TON,86,0.09
FRESH VEGETABLES,FRANCE,TON,1554,1.38
FRESH VEGETABLES,GABON,TON,225,0.11
FRESH VEGETABLES,GAMBIA,TON,0,0
FRESH VEGETABLES,GERMANY,TON,2819,3.57
FRESH VEGETABLES,GHANA,TON,15,0.01
FRESH VEGETABLES,GREECE,TON,2516,0.67
FRESH VEGETABLES,GUATEMALA,TON,78,0.54
FRESH VEGETABLES,GUINEA,TON,29,0.01
FRESH VEGETABLES,HONG KONG,TON,2193,1.25
FRESH VEGETABLES,HUNGARY,TON,10,0.08
FRESH VEGETABLES,INDONESIA,TON,54675,13.57
FRESH VEGETABLES,IRAN,TON,187,0.09
FRESH VEGETABLES,IRAQ,TON,13387,3.26
FRESH VEGETABLES,IRELAND,TON,224,0.33
FRESH VEGETABLES,ISRAEL,TON,3,0.01
FRESH VEGETABLES,ITALY,TON,3674,2.05
FRESH VEGETABLES,JAPAN,TON,1192,1.37
FRESH VEGETABLES,JORDAN,TON,6,0.01
FRESH VEGETABLES,KENYA,TON,207,0.06
FRESH VEGETABLES,KOREA RP,TON,19,0.03
FRESH VEGETABLES,KUWAIT,TON,59787,23.62
FRESH VEGETABLES,LEBANON,TON,40,0.03
FRESH VEGETABLES,LIBERIA,TON,115,0.03
FRESH VEGETABLES,LIBYA,TON,29,0.01
FRESH VEGETABLES,MACAO,TON,0,0
FRESH VEGETABLES,MALAWI,TON,10,0.01
FRESH VEGETABLES,MALAYSIA,TON,203062,66.04
FRESH VEGETABLES,MALDIVES,TON,24110,13.2
FRESH VEGETABLES,MALI,TON,7,0.01
FRESH VEGETABLES,MALTA,TON,54,0.01
FRESH VEGETABLES,MAURITIUS,TON,16205,5.62
FRESH VEGETABLES,MAYOTTE,TON,842,0.24
FRESH VEGETABLES,MONACO,TON,0,0
FRESH VEGETABLES,MONGOLIA,TON,13,0
FRESH VEGETABLES,MONTENEGRO,TON,54,0.01
FRESH VEGETABLES,MOROCCO,TON,4,0.01
FRESH VEGETABLES,MOZAMBIQUE,TON,0,0
FRESH VEGETABLES,MYANMAR,TON,269,0.11
FRESH VEGETABLES,NAMIBIA,TON,20,0
FRESH VEGETABLES,NEPAL,TON,448239,67.39
FRESH VEGETABLES,NETHERLAND,TON,1331,0.97
FRESH VEGETABLES,NETHERLANDANTIL,TON,0,0
FRESH VEGETABLES,NEW ZEALAND,TON,587,0.75
FRESH VEGETABLES,NIGER,TON,14,0
FRESH VEGETABLES,NIGERIA,TON,1,0
FRESH VEGETABLES,NORWAY,TON,197,0.29
FRESH VEGETABLES,OMAN,TON,71890,24.23
FRESH VEGETABLES,PAKISTAN IR,TON,82,0.06
FRESH VEGETABLES,PAPUA N GNA,TON,0,0
FRESH VEGETABLES,PHILIPPINES,TON,0,0
FRESH VEGETABLES,POLAND,TON,160,0.15
FRESH VEGETABLES,QATAR,TON,77025,37.57
FRESH VEGETABLES,REUNION,TON,2887,0.9
FRESH VEGETABLES,ROMANIA,TON,395,0.09
FRESH VEGETABLES,RUSSIA,TON,10685,6.47
FRESH VEGETABLES,RWANDA,TON,0,0
FRESH VEGETABLES,SAUDI ARAB,TON,87703,32.39
FRESH VEGETABLES,SENEGAL,TON,29,0.02
FRESH VEGETABLES,SEYCHELLES,TON,2078,0.64
FRESH VEGETABLES,SIERRA LEONE,TON,87,0.03
FRESH VEGETABLES,SINGAPORE,TON,33903,14.47
FRESH VEGETABLES,SLOVENIA,TON,447,0.16
FRESH VEGETABLES,SOLOMON IS,TON,1,0
FRESH VEGETABLES,SOMALIA,TON,543,0.11
FRESH VEGETABLES,SOUTH AFRICA,TON,560,0.51
FRESH VEGETABLES,SOUTH SUDAN,TON,27,0.01
FRESH VEGETABLES,SPAIN,TON,763,0.25
FRESH VEGETABLES,SRI LANKA DSR,TON,142888,47.85
FRESH VEGETABLES,SUDAN,TON,12,0.01
FRESH VEGETABLES,SWEDEN,TON,187,0.18
